
1698405855,-2,255,
1698405856,-2,256,
1698405857,-2,257,
1698405858,-2,258,
1698405859,-2,259,
1698405860,-2,260,
1698405861,-2,261,
1698405862,-2,262,
1698405863,-2,263,
1698405864,-2,264,
1698405865,-2,265,
1698405868,-2,268,
1698405869,-2,269,
1698405870,-2,270,
1698405871,-2,271,
1698405873,-2,273,
1698405874,-2,274,
1698405875,-2,275,
1698405876,-2,276,
1698405877,-2,277,
1698405878,-2,278,
1698405881,-2,281,
1698405883,-2,283,
1698405884,-2,284,
1698405885,-2,285,
1698405886,-2,286,
1698405887,-2,287,
1698405888,-2,288,
1698405889,-2,289,
1698405890,-2,290,
1698405891,-2,291,
1698405892,-2,292,
1698405894,-2,294,
1698405895,-2,295,
1698405896,-2,296,
1698405897,-2,297,
1698405898,-2,298,
1698405899,-2,299,
1698405900,-3,300,
1698405902,-3,302,
1698405903,-3,303,
1698405904,-3,304,
1698405905,-3,305,
1698405908,-3,308,
1698405909,-3,309,
1698405910,-3,310,
1698405911,-3,311,
1698405912,-3,312,
1698405913,-3,313,
1698405914,-3,314,
1698405915,-3,315,
1698405916,-3,316,
1698405917,-3,317,
1698405918,-3,318,
1698405919,-3,319,
1698405922,-3,322,
1698405923,-3,323,
1698405924,-3,324,
1698405925,-3,325,
1698405926,-3,326,
1698405927,-3,327,
1698405928,-3,328,
1698405929,-3,329,
1698405930,-3,330,
1698405931,-3,331,
1698405932,-3,332,
1698405935,-3,335,
1698405936,-3,336,
1698405937,-3,337,
1698405938,-3,338,
1698405939,-3,339,
1698405940,-3,340,
1698405941,-3,341,
1698405942,-3,342,
1698405943,-3,343,
1698405944,-3,344,
1698405945,-3,345,
1698405946,-3,346,
1698405949,-3,349,
1698405950,-3,350,
1698405951,-3,351,
1698405952,-3,352,
1698405953,-3,353,
1698405954,-3,354,
1698405956,-3,356,
1698405957,-3,357,
1698405958,-3,358,
1698405959,-3,359,
1698405960,-3,360,
1698405961,-3,361,
1698405963,-3,363,
1698405964,-3,364,
1698405965,-3,365,
1698405966,-3,366,
1698405967,-3,367,
1698405969,-3,369,
1698405970,-3,370,
1698405971,-3,371,
1698405972,-3,372,
1698405973,-3,373,
1698405976,-3,376,
1698405977,-3,377,
1698405978,-3,378,
1698405979,-3,379,
1698405980,-3,380,
1698405981,-3,381,
1698405982,-3,382,
1698405983,-3,383,
1698405984,-3,384,
1698405985,-3,385,
1698405986,-3,386,
1698405989,-3,389,
1698405990,-3,390,
1698405991,-3,391,
1698405992,-3,392,
1698405993,-3,393,
1698405994,-3,394,
1698405995,-3,395,
1698405996,-3,396,
1698405997,-3,397,
1698405998,-3,398,
1698405999,-3,399,
1698406003,-4,403,
1698406004,-4,404,
1698406005,-4,405,
1698406006,-4,406,
1698406007,-4,407,
1698406008,-4,408,
1698406009,-4,409,
1698406010,-4,410,
1698406011,-4,411,
1698406012,-4,412,
1698406013,-4,413,
1698406016,-4,416,
1698406017,-4,417,
1698406018,-4,418,
1698406019,-4,419,
1698406020,-4,420,
1698406021,-4,421,
1698406022,-4,422,
1698406023,-4,423,
1698406024,-4,424,
1698406025,-4,425,
1698406026,-4,426,
1698406030,-4,430,
1698406031,-4,431,
1698406032,-4,432,
1698406033,-4,433,
1698406034,-4,434,
1698406035,-4,435,
1698406036,-4,436,
1698406037,-4,437,
1698406038,-4,438,
1698406039,-4,439,
1698406043,-4,443,
1698406044,-4,444,
1698406045,-4,445,
1698406046,-4,446,
1698406047,-4,447,
1698406048,-4,448,
1698406049,-4,449,
1698406050,-4,450,
1698406051,-4,451,
1698406052,-4,452,
1698406053,-4,453,
1698406054,-4,454,
1698406056,-4,456,
1698406057,-4,457,
1698406058,-4,458,
1698406059,-4,459,
1698406060,-4,460,
1698406061,-4,461,
1698406062,-4,462,
1698406063,-4,463,
1698406064,-4,464,
1698406065,-4,465,
1698406066,-4,466,
1698406067,-4,467,
1698406070,-4,470,
1698406071,-4,471,
1698406072,-4,472,
1698406073,-4,473,
1698406074,-4,474,
1698406076,-4,476,
1698406078,-4,478,
1698406079,-4,479,
1698406080,-4,480,
1698406084,-4,484,
1698406085,-4,485,
1698406086,-4,486,
1698406087,-4,487,
1698406088,-4,488,
1698406089,-4,489,
1698406090,-4,490,
1698406091,-5,491,
1698406092,-5,492,
1698406093,-5,493,
1698406094,-5,494,
1698406096,-5,496,
1698406097,-5,497,
1698406098,-5,498,
1698406099,-5,499,
1698406100,-5,500,
1698406101,-5,501,
1698406102,-5,502,
1698406103,-5,503,
1698406104,-5,504,
1698406105,-5,505,
1698406106,-5,506,
1698406107,-5,507,
1698406108,-5,508,
1698406110,-5,510,
1698406111,-5,511,
1698406112,-5,512,
1698406113,-5,513,
1698406114,-5,514,
1698406115,-5,515,
1698406116,-5,516,
1698406117,-5,517,
1698406118,-5,518,
1698406119,-5,519,
1698406120,-5,520,
1698406121,-5,521,
1698406124,-5,524,
1698406125,-5,525,
1698406126,-5,526,
1698406127,-5,527,
1698406128,-5,528,
1698406129,-5,529,
1698406130,-5,530,
1698406131,-5,531,
1698406132,-5,532,
1698406133,-5,533,
1698406134,-5,534,
1698406137,-5,537,
1698406138,-5,538,
1698406139,-5,539,
1698406140,-5,540,
1698406141,-5,541,
1698406142,-5,542,
1698406143,-5,543,
1698406144,-5,544,
1698406145,-5,545,
1698406146,-5,546,
1698406147,-5,547,
1698406148,-5,548,
1698406151,-5,551,
1698406152,-5,552,
1698406153,-5,553,
1698406154,-5,554,
1698406155,-5,555,
1698406156,-5,556,
1698406158,-5,558,
1698406159,-5,559,
1698406160,-5,560,
1698406161,-5,561,
1698406164,-5,564,
1698406165,-5,565,
1698406166,-5,566,
1698406167,-5,567,
1698406168,-5,568,
1698406169,-5,569,
1698406170,-5,570,
1698406171,-5,571,
1698406172,-5,572,
1698406173,-5,573,
1698406174,-5,574,
1698406175,-5,575,
1698406177,-5,577,
1698406178,-5,578,
1698406179,-5,579,
1698406180,-5,580,
1698406181,-5,581,
1698406182,-5,582,
1698406183,-5,583,
1698406184,-5,584,
1698406185,-5,585,
1698406186,-5,586,
1698406187,-5,587,
1698406188,-5,588,
1698406191,-5,591,
1698406192,-5,592,
1698406194,-5,594,
1698406195,-5,595,
1698406196,-5,596,
1698406197,-5,597,
1698406198,-5,598,
1698406199,-5,599,
1698406200,-5,600,
1698406201,-5,601,
1698406202,-5,602,
1698406205,-5,605,
1698406206,-5,606,
1698406207,-5,607,
1698406208,-5,608,
1698406209,-5,609,
1698406210,-5,610,
1698406211,-5,611,
1698406212,-6,612,
1698406213,-6,613,
1698406214,-6,614,
1698406215,-6,615,
1698406218,-6,618,
1698406219,-6,619,
1698406220,-6,620,
1698406221,-6,621,
1698406222,-6,622,
1698406223,-6,623,
1698406224,-6,624,
1698406225,-6,625,
1698406226,-6,626,
1698406227,-6,627,
1698406228,-6,628,
1698406229,-6,629,
1698406230,-6,630,
1698406232,-6,632,
1698406233,-6,633,
1698406234,-6,634,
1698406235,-6,635,
1698406236,-6,636,
1698406237,-6,637,
1698406238,-6,638,
1698406239,-6,639,
1698406240,-6,640,
1698406241,-6,641,
1698406242,-6,642,
1698406245,-6,645,
1698406246,-6,646,
1698406247,-6,647,
1698406248,-6,648,
1698406249,-6,649,
1698406250,-6,650,
1698406251,-6,651,
1698406252,-6,652,
1698406253,-6,653,
1698406254,-6,654,
1698406255,-6,655,
1698406256,-6,656,
1698406260,-6,660,
1698406261,-6,661,
1698406262,-6,662,
1698406263,-6,663,
1698406264,-6,664,
1698406265,-6,665,
1698406266,-6,666,
1698406267,-6,667,
1698406268,-6,668,
1698406269,-6,669,
1698406272,-6,672,
1698406273,-6,673,
1698406274,-6,674,
1698406275,-6,675,
1698406276,-6,676,
1698406277,-6,677,
1698406278,-6,678,
1698406279,-6,679,
1698406280,-6,680,
1698406281,-6,681,
1698406282,-6,682,
1698406283,-6,683,
1698406286,-6,686,
1698406287,-6,687,
1698406288,-6,688,
1698406289,-6,689,
1698406290,-6,690,
1698406291,-6,691,
1698406292,-6,692,
1698406293,-6,693,
1698406294,-6,694,
1698406295,-6,695,
1698406296,-6,696,
1698406297,-6,697,
1698406298,-6,698,
1698406299,-6,699,
1698406300,-6,700,
1698406301,-7,701,
1698406302,-7,702,
1698406303,-7,703,
1698406304,-7,704,
1698406306,-7,706,
1698406307,-7,707,
1698406308,-7,708,
1698406309,-7,709,
1698406313,-7,713,
1698406314,-7,714,
1698406315,-7,715,
1698406316,-7,716,
1698406317,-7,717,
1698406318,-7,718,
1698406319,-7,719,
1698406320,-7,720,
1698406321,-7,721,
1698406322,-7,722,
1698406323,-7,723,
1698406326,-7,726,
1698406327,-7,727,
1698406328,-7,728,
1698406329,-7,729,
1698406330,-7,730,
1698406331,-7,731,
1698406332,-7,732,
1698406333,-7,733,
1698406334,-7,734,
1698406335,-7,735,
1698406336,-7,736,
1698406340,-7,740,
1698406341,-7,741,
1698406342,-7,742,
1698406343,-7,743,
1698406344,-7,744,
1698406345,-7,745,
1698406346,-7,746,
1698406347,-7,747,
1698406348,-7,748,
1698406349,-7,749,
1698406350,-7,750,
1698406353,-7,753,
1698406354,-7,754,
1698406355,-7,755,
1698406358,-7,758,
1698406359,-7,759,
1698406360,-7,760,
1698406361,-7,761,
1698406362,-7,762,
1698406363,-7,763,
1698406364,-7,764,
1698406366,-7,766,
1698406367,-7,767,
1698406368,-7,768,
1698406369,-7,769,
1698406370,-7,770,
1698406371,-7,771,
1698406372,-7,772,
1698406373,-7,773,
1698406374,-7,774,
1698406375,-7,775,
1698406376,-7,776,
1698406377,-7,777,
1698406380,-7,780,
1698406381,-7,781,
1698406382,-7,782,
1698406383,-7,783,
1698406384,-7,784,
1698406385,-7,785,
1698406386,-7,786,
1698406387,-7,787,
1698406388,-7,788,
1698406389,-7,789,
1698406390,-7,790,
1698406394,-7,794,
1698406395,-7,795,
1698406396,-7,796,
1698406397,-7,797,
1698406398,-7,798,
1698406399,-7,799,
1698406400,-7,800,
1698406401,-7,801,
1698406402,-7,802,
1698406403,-7,803,
1698406404,-7,804,
1698406408,-7,808,
1698406409,-7,809,
1698406410,-7,810,
1698406411,-8,811,
1698406412,-7,812,
1698406413,-8,813,
1698406414,-8,814,
1698406415,-8,815,
1698406416,-8,816,
1698406417,-8,817,
1698406420,-8,820,
1698406421,-8,821,
1698406422,-8,822,
1698406423,-8,823,
1698406424,-8,824,
1698406425,-8,825,
1698406426,-8,826,
1698406427,-8,827,
1698406428,-8,828,
1698406429,-8,829,
1698406430,-8,830,
1698406431,-8,831,
1698406434,-8,834,
1698406435,-8,835,
1698406436,-8,836,
1698406437,-8,837,
1698406438,-8,838,
1698406439,-8,839,
1698406440,-8,840,
1698406441,-8,841,
1698406442,-8,842,
1698406443,-8,843,
1698406444,-8,844,
1698406447,-8,847,
1698406448,-8,848,
1698406449,-8,849,
1698406450,-8,850,
1698406451,-8,851,
1698406452,-8,852,
1698406453,-8,853,
1698406454,-8,854,
1698406455,-8,855,
1698406456,-8,856,
1698406458,-8,858,
1698406461,-8,861,
1698406462,-8,862,
1698406463,-8,863,
1698406464,-8,864,
1698406465,-8,865,
1698406466,-8,866,
1698406467,-8,867,
1698406468,-8,868,
1698406469,-8,869,
1698406470,-8,870,
1698406471,-8,871,
1698406475,-8,875,
1698406476,-8,876,
1698406477,-8,877,
1698406478,-8,878,
1698406479,-8,879,
1698406480,-8,880,
1698406481,-8,881,
1698406482,-8,882,
1698406483,-8,883,
1698406484,-8,884,
1698406485,-8,885,
1698406488,-8,888,
1698406489,-8,889,
1698406490,-8,890,
1698406491,-8,891,
1698406492,-8,892,
1698406493,-8,893,
1698406494,-8,894,
1698406495,-8,895,
1698406496,-8,896,
1698406497,-8,897,
1698406498,-8,898,
1698406501,-8,901,
1698406502,-8,902,
1698406503,-8,903,
1698406504,-8,904,
1698406505,-8,905,
1698406506,-8,906,
1698406507,-8,907,
1698406508,-8,908,
1698406509,-8,909,
1698406510,-8,910,
1698406511,-8,911,
1698406512,-9,912,
1698406515,-9,915,
1698406516,-9,916,
1698406517,-9,917,
1698406518,-9,918,
1698406519,-9,919,
1698406520,-9,920,
1698406521,-9,921,
1698406522,-9,922,
1698406523,-9,923,
1698406524,-9,924,
1698406525,-9,925,
1698406528,-9,928,
1698406529,-9,929,
1698406530,-9,930,
1698406531,-9,931,
1698406532,-9,932,
1698406533,-9,933,
1698406534,-9,934,
1698406536,-9,936,
1698406537,-9,937,
1698406538,-9,938,
1698406539,-9,939,
1698406543,-9,943,
1698406544,-9,944,
1698406545,-9,945,
1698406546,-9,946,
1698406547,-9,947,
1698406548,-9,948,
1698406549,-9,949,
1698406550,-9,950,
1698406551,-9,951,
1698406552,-9,952,
1698406555,-9,955,
1698406556,-9,956,
1698406557,-9,957,
1698406558,-9,958,
1698406559,-9,959,
1698406560,-9,960,
1698406561,-9,961,
1698406562,-9,962,
1698406563,-9,963,
1698406564,-9,964,
1698406565,-9,965,
1698406566,-9,966,
1698406568,-9,968,
1698406569,-9,969,
1698406570,-9,970,
1698406571,-9,971,
1698406572,-9,972,
1698406573,-9,973,
1698406574,-9,974,
1698406575,-9,975,
1698406576,-9,976,
1698406577,-9,977,
1698406578,-9,978,
1698406579,-9,979,
1698406582,-9,982,
1698406583,-9,983,
1698406584,-9,984,
1698406585,-9,985,
1698406586,-9,986,
1698406587,-9,987,
1698406588,-9,988,
1698406589,-9,989,
1698406590,-9,990,
1698406591,-9,991,
1698406592,-9,992,
1698406593,-9,993,
1698406596,-9,996,
1698406597,-9,997,
1698406598,-9,998,
1698406599,-9,999,
1698406600,-9,1000,
1698406601,-9,1001,
1698406603,-9,1003,
1698406604,-9,1004,
1698406605,-9,1005,
1698406606,-9,1006,
1698406609,-9,1009,
1698406610,-9,1010,
1698406611,-9,1011,
1698406612,-9,1012,
1698406613,-9,1013,
1698406614,-9,1014,
1698406615,-9,1015,
1698406616,-10,1016,
1698406617,-10,1017,
1698406618,-10,1018,
1698406619,-10,1019,
1698406622,-10,1022,
1698406624,-10,1024,
1698406625,-10,1025,
1698406626,-10,1026,
1698406627,-10,1027,
1698406628,-10,1028,
1698406629,-10,1029,
1698406630,-10,1030,
1698406631,-10,1031,
1698406632,-10,1032,
1698406633,-10,1033,
1698406635,-10,1035,
1698406636,-10,1036,
1698406637,-10,1037,
1698406639,-10,1039,
1698406640,-10,1040,
1698406641,-10,1041,
1698406643,-10,1043,
1698406644,-10,1044,
1698406645,-10,1045,
1698406646,-10,1046,
1698406647,-10,1047,
1698406650,-10,1050,
1698406651,-10,1051,
1698406652,-10,1052,
1698406653,-10,1053,
1698406654,-10,1054,
1698406655,-10,1055,
1698406656,-10,1056,
1698406657,-10,1057,
1698406658,-10,1058,
1698406659,-10,1059,
1698406660,-10,1060,
1698406663,-10,1063,
1698406664,-10,1064,
1698406665,-10,1065,
1698406666,-10,1066,
1698406667,-10,1067,
1698406668,-10,1068,
1698406669,-10,1069,
1698406671,-10,1071,
1698406672,-10,1072,
1698406673,-10,1073,
1698406674,-10,1074,
1698406676,-10,1076,
1698406677,-10,1077,
1698406678,-10,1078,
1698406679,-10,1079,
1698406680,-10,1080,
1698406681,-10,1081,
1698406682,-10,1082,
1698406683,-10,1083,
1698406684,-10,1084,
1698406685,-10,1085,
1698406686,-10,1086,
1698406687,-10,1087,
1698406690,-10,1090,
1698406691,-10,1091,
1698406692,-10,1092,
1698406693,-10,1093,
1698406694,-10,1094,
1698406695,-10,1095,
1698406696,-10,1096,
1698406697,-10,1097,
1698406698,-10,1098,
1698406700,-10,1100,
1698406703,-10,1103,
1698406704,-10,1104,
1698406706,-11,1106,
1698406707,-11,1107,
1698406708,-11,1108,
1698406709,-11,1109,
1698406710,-11,1110,
1698406711,-11,1111,
1698406712,-11,1112,
1698406713,-11,1113,
1698406714,-11,1114,
1698406717,-11,1117,
1698406719,-11,1119,
1698406720,-11,1120,
1698406721,-11,1121,
1698406722,-11,1122,
1698406723,-11,1123,
1698406724,-11,1124,
1698406725,-11,1125,
1698406726,-11,1126,
1698406727,-11,1127,
1698406730,-11,1130,
1698406732,-11,1132,
1698406733,-11,1133,
1698406734,-11,1134,
1698406735,-11,1135,
1698406736,-11,1136,
1698406737,-11,1137,
1698406738,-11,1138,
1698406739,-11,1139,
1698406740,-11,1140,
1698406741,-11,1141,
1698406744,-11,1144,
1698406745,-11,1145,
1698406746,-11,1146,
1698406747,-11,1147,
1698406748,-11,1148,
1698406749,-11,1149,
1698406750,-11,1150,
1698406751,-11,1151,
1698406752,-11,1152,
1698406753,-11,1153,
1698406754,-11,1154,
1698406757,-11,1157,
1698406758,-11,1158,
1698406759,-11,1159,
1698406760,-11,1160,
1698406761,-11,1161,
1698406762,-11,1162,
1698406763,-11,1163,
1698406765,-11,1165,
1698406766,-11,1166,
1698406767,-11,1167,
1698406768,-11,1168,
1698406772,-11,1172,
1698406773,-11,1173,
1698406774,-11,1174,
1698406775,-11,1175,
1698406776,-11,1176,
1698406777,-11,1177,
1698406778,-11,1178,
1698406779,-11,1179,
1698406780,-11,1180,
1698406781,-11,1181,
1698406784,-11,1184,
1698406785,-11,1185,
1698406786,-11,1186,
1698406787,-11,1187,
1698406788,-11,1188,
1698406789,-11,1189,
1698406790,-11,1190,
1698406791,-11,1191,
1698406792,-11,1192,
1698406794,-11,1194,
1698406795,-11,1195,
1698406798,-11,1198,
1698406799,-11,1199,
1698406800,-11,1200,
1698406801,-11,1201,
1698406802,-11,1202,
1698406803,-11,1203,
1698406804,-11,1204,
1698406805,-11,1205,
1698406806,-11,1206,
1698406807,-11,1207,
1698406808,-12,1208,
1698406811,-12,1211,
1698406812,-12,1212,
1698406814,-12,1214,
1698406815,-12,1215,
1698406816,-12,1216,
1698406817,-12,1217,
1698406818,-12,1218,
1698406819,-12,1219,
1698406820,-12,1220,
1698406821,-12,1221,
1698406822,-12,1222,
1698406825,-12,1225,
1698406826,-12,1226,
1698406827,-12,1227,
1698406828,-12,1228,
1698406829,-12,1229,
1698406830,-12,1230,
1698406831,-12,1231,
1698406832,-12,1232,
1698406833,-12,1233,
1698406834,-12,1234,
1698406835,-12,1235,
1698406836,-12,1236,
1698406839,-12,1239,
1698406840,-12,1240,
1698406841,-12,1241,
1698406842,-12,1242,
1698406843,-12,1243,
1698406844,-12,1244,
1698406845,-12,1245,
1698406846,-12,1246,
1698406847,-12,1247,
1698406848,-12,1248,
1698406849,-12,1249,
1698406852,-12,1252,
1698406853,-12,1253,
1698406854,-12,1254,
1698406855,-12,1255,
1698406856,-12,1256,
1698406857,-12,1257,
1698406858,-12,1258,
1698406859,-12,1259,
1698406860,-12,1260,
1698406861,-12,1261,
1698406862,-12,1262,
1698406865,-12,1265,
1698406866,-12,1266,
1698406867,-12,1267,
1698406868,-12,1268,
1698406869,-12,1269,
1698406870,-12,1270,
1698406871,-12,1271,
1698406872,-12,1272,
1698406873,-12,1273,
1698406874,-12,1274,
1698406875,-12,1275,
1698406876,-12,1276,
1698406879,-12,1279,
1698406880,-12,1280,
1698406881,-12,1281,
1698406882,-12,1282,
1698406883,-12,1283,
1698406884,-12,1284,
1698406885,-12,1285,
1698406886,-12,1286,
1698406887,-12,1287,
1698406888,-12,1288,
1698406889,-12,1289,
1698406892,-12,1292,
1698406893,-12,1293,
1698406894,-12,1294,
1698406895,-12,1295,
1698406896,-13,1296,
1698406897,-13,1297,
1698406898,-13,1298,
1698406899,-13,1299,
1698406900,-13,1300,
1698406901,-13,1301,
1698406902,-13,1302,
1698406903,-13,1303,
1698406906,-13,1306,
1698406907,-13,1307,
1698406908,-13,1308,
1698406909,-13,1309,
1698406910,-13,1310,
1698406911,-13,1311,
1698406912,-13,1312,
1698406913,-13,1313,
1698406914,-13,1314,
1698406915,-13,1315,
1698406916,-13,1316,
1698406919,-13,1319,
1698406920,-13,1320,
1698406921,-13,1321,
1698406923,-13,1323,
1698406924,-13,1324,
1698406925,-13,1325,
1698406926,-13,1326,
1698406928,-13,1328,
1698406929,-13,1329,
1698406930,-13,1330,
1698406933,-13,1333,
1698406934,-13,1334,
1698406935,-13,1335,
1698406936,-13,1336,
1698406937,-13,1337,
1698406938,-13,1338,
1698406939,-13,1339,
1698406940,-13,1340,
1698406941,-13,1341,
1698406942,-13,1342,
1698406943,-13,1343,
1698406946,-13,1346,
1698406947,-13,1347,
1698406948,-13,1348,
1698406949,-13,1349,
1698406950,-13,1350,
1698406951,-13,1351,
1698406952,-13,1352,
1698406953,-13,1353,
1698406954,-13,1354,
1698406955,-13,1355,
1698406956,-13,1356,
1698406960,-13,1360,
1698406961,-13,1361,
1698406962,-13,1362,
1698406963,-13,1363,
1698406964,-13,1364,
1698406965,-13,1365,
1698406966,-13,1366,
1698406967,-13,1367,
1698406968,-13,1368,
1698406969,-13,1369,
1698406970,-13,1370,
1698406972,-13,1372,
1698406973,-13,1373,
1698406974,-13,1374,
1698406975,-13,1375,
1698406976,-13,1376,
1698406977,-13,1377,
1698406978,-13,1378,
1698406979,-13,1379,
1698406980,-13,1380,
1698406981,-13,1381,
1698406982,-13,1382,
1698406983,-13,1383,
1698406987,-14,1387,
1698406988,-14,1388,
1698406989,-14,1389,
1698406990,-14,1390,
1698406991,-14,1391,
1698406992,-14,1392,
1698406993,-14,1393,
1698406994,-14,1394,
1698406995,-14,1395,
1698406996,-14,1396,
1698406997,-14,1397,
1698407000,-14,1400,
1698407001,-14,1401,
1698407002,-14,1402,
1698407003,-14,1403,
1698407004,-14,1404,
1698407005,-14,1405,
1698407006,-14,1406,
1698407007,-14,1407,
1698407008,-14,1408,
1698407009,-14,1409,
1698407010,-14,1410,
1698407013,-14,1413,
1698407014,-14,1414,
1698407015,-14,1415,
1698407016,-14,1416,
1698407017,-14,1417,
1698407018,-14,1418,
1698407019,-14,1419,
1698407020,-14,1420,
1698407021,-14,1421,
1698407022,-14,1422,
1698407023,-14,1423,
1698407024,-14,1424,
1698407026,-14,1426,
1698407027,-14,1427,
1698407028,-14,1428,
1698407029,-14,1429,
1698407030,-14,1430,
1698407031,-14,1431,
1698407032,-14,1432,
1698407033,-14,1433,
1698407034,-14,1434,
1698407035,-14,1435,
1698407036,-14,1436,
1698407037,-14,1437,
1698407040,-14,1440,
1698407041,-14,1441,
1698407042,-14,1442,
1698407043,-14,1443,
1698407044,-14,1444,
1698407045,-14,1445,
1698407046,-14,1446,
1698407047,-14,1447,
1698407048,-14,1448,
1698407049,-14,1449,
1698407050,-14,1450,
1698407051,-14,1451,
1698407054,-14,1454,
1698407055,-14,1455,
1698407056,-14,1456,
1698407057,-14,1457,
1698407058,-14,1458,
1698407059,-14,1459,
1698407060,-14,1460,
1698407061,-14,1461,
1698407062,-14,1462,
1698407063,-14,1463,
1698407064,-14,1464,
1698407067,-14,1467,
1698407068,-14,1468,
1698407069,-14,1469,
1698407070,-14,1470,
1698407071,-14,1471,
1698407072,-14,1472,
1698407073,-14,1473,
1698407074,-14,1474,
1698407076,-14,1476,
1698407077,-14,1477,
1698407078,-14,1478,
1698407081,-14,1481,
1698407082,-14,1482,
1698407083,-14,1483,
1698407084,-14,1484,
1698407085,-14,1485,
1698407086,-14,1486,
1698407087,-14,1487,
1698407088,-14,1488,
1698407089,-14,1489,
1698407090,-14,1490,
1698407091,-14,1491,
1698407094,-15,1494,
1698407095,-15,1495,
